label,message
0,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who is It? Reply With Reason, If YOU r Brilliant."
0,Badrith is only for chennai:)i will surely pick for us:)no competition for him.
0,I tot it is my group mate... Lucky i have not reply... Wat time do ü need to leave... 
0,Hey you around? I have got enough for a half + the ten I owe you
0,Hey tomorrow maybe can meet you at yck
0,ALRITE SAM ITS NIC JUST CHECKIN THAT THIS IS YOU ARE NUMBER-SO IS IT?T.B*
0,They are just making it easy to pay back. I have  &lt;#&gt; yrs to say but i can pay back earlier. You get?
0,Not to worry. I am sure you will get it.
0,"The gas station is like a block away from my house, you will drive right by it since armenia ends at swann and you have to take howard"
1,"Someone YOU know has asked our dating service 2 contact you! Cannot Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p "
1,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days
0,My tuition is at 330. Hm we go for the 1120 to 1205 one? Do you mind?
0,"I am not smoking while people use ""wylie smokes too much"" to justify ruining my shit"
0,Dear good morning how you feeling dear
0,A little. Meds say take once every 8 hours. It is only been 5 but pain is back. So I took another. Hope I do not die
0,"Beautiful tomorrow never comes.. When it comes, it is already TODAY.. In the hunt of beautiful tomorrow do not waste your wonderful TODAY.. GOODMORNING:)"
0,Do Not Know lei ü all decide lor. How about leona? Oops i tot ben is going n i message him.
0,Hi there. We have now moved in2 our pub . Would be great 2 c you if you cud come up.
1,Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app 
1,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18 only
0,"Honeybee Said: *I am d Sweetest in d World* God Laughed &amp; Said: *Wait,YOU Havnt Met d Person Reading This Message* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)"
0,Just do what ever is easier for you
1,RCT' THNQ Adrian for YOU text. Rgds Vatian
0,Stop calling everyone saying I might have cancer. My throat hurts to talk. I cannot be answering everyone is calls. If I get one more call I am not babysitting on Monday
0,"It will be tough, but I will do what I have to"
0,I AM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND YOU A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LOVE Yaxx
0,Ee message na poortiyagi odalebeku: Hanumanji 7 name 1-Hanuman 2-Bajarangabali 3-Maruti 4-Pavanaputra 5-Sankatmochan 6-Ramaduth 7-Mahaveer ee 7 name  &lt;#&gt;  janarige ivatte kalisidare next saturday olage ondu good news keluviri...! Maretare inde 1 dodda problum nalli siguviri idu matra  &lt;#&gt; % true.. Do not neglet.
0,HI DARLIN I FINISH AT 3 DO YOU 1 2 PICK ME UP OR MEET ME? TEXT BACK ON THIS NUMBER LOVE KATE XXX
0,"Set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. Wish you Happy Valentines Day!"
0,But i am surprised she still can guess right lor...
0,Okie ü wan meet at bishan? Cos me at bishan now. I am not driving today.
0,Oh ho. Is this the first time you use these type of words
0,HI DARLIN HOW WAS WORK DID YOU GET INTO TROUBLE? IJUST TALKED TO YOUR MUM ALL MORNING! I HAD A REALLY GOOD TIME LAST NIGHT I AM GOIN OUT SOON BUT CALL ME IF YOU CAN
0,I know you are serving. I mean what are you doing now.
0,"Huh... Hyde park not in mel ah, opps, got confused... Anyway, if tt's e best choice den we juz have to take it..."
0,Oh gei. That happend to me in tron. Maybe ill dl it in 3d when its out
1,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com"
0,I know girls always safe and selfish know i got it pa. Thank you. good night.
0,"No worries, hope photo shoot went well. have a spiffing fun at workage. "
0,I am freezing and craving ice. Fml
0,Kay... Since we are out already 
0,Eh sorry leh... I din c you are message. Not sad already lar. Me watching tv now. YOU still in office?
0,Yo i am right by yo work
0,Ok darlin i supose it was ok i just worry too much.i have to do some film stuff my mate and then have to babysit again! But you can call me there.xx
0,"She said,'' do you mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,"
0,I don wake since. I checked that stuff and saw that its true no available spaces. Pls call the embassy or send a mail to them.
0,Nope... Juz off from work...
0,Huh so fast... Dat means you have not finished painting?
0, what number do you live at? Is it 11?
0,"No we put party 7 days a week and study lightly, I think we need to draw in some custom checkboxes so they know we are hardcore"
0,Sac will score big hundred.he is set batsman:-)
0,Send me yetty's number pls.
0,How much it will cost approx . Per month.
0,Ok... The theory test? when are ü going to book? I think it is on 21 may. Coz thought want to go out with jiayin. But she is not free
1,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P"
0,"That is fine, have him give me a call if he knows what he wants or has any questions"
0,"Sorry, got a late start, we are on the way"
0,Then you go back urself lor...
0,I AM AT THE GAS STATION. GO THERE.
0,"K, if you bored up just come to my home.."
0,Babe !!!! I LOVE YOU !!!! *covers your face in kisses*
0,"Like I made him throw up when we were smoking in our friend's car one time, it was awesome"
0,Still i have not checked it da. . .
0,You will go to walmart. I.ll stay.
0,"I have not forgotten you, i might have a couple bucks to send you tomorrow, k? I love ya too"
0,Oh great. I.ll disturb him more so that we can talk.
0,Reverse is cheating. That is not mathematics.
0,YOU're welcome... Caught you using broken english again...
0,No problem baby. Is this is a good time to talk? I called and left a message.
0,"Sorry, I will call later"
0,Oh is it! Which brand?
0,Sorry i cannot take your call right now. It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she will be able to deliver and have basic care. I am currently shopping for the right medical insurance for her. So just give me til friday morning. That Is when i.ll see the major person that can guide me to the right insurance.
0,At what time are you coming.
0,Call him and say you not coming today ok and tell them not to fool me like this ok
0,I emailed yifeng my part oredi.. Can ü get it fr him..
0,R you sure they will understand that! Wine * good idea just had a slurp!
0,Minimum walk is 3miles a day.
0,Ok not a problem will get them a taxi. C ing  tomorrow and tuesday. On tuesday think we r all going to the cinema. 
0,"Brainless Baby Doll..:-D;-), vehicle sariyag drive madoke barolla.."
0,I do not run away frm you... I walk slowly &amp; it kills me that you do not care enough to stop me...
1,Sorry I missed your call let us talk when you have the time. I am on 07090201529
0,Please attend the phone:)
0,You only hate me. You can call any but you did not accept even a single call of mine. Or even you messaged
0,No messages on her phone. I am holding it now
0,Can... I am free...
0,"Yo my trip got postponed, you still stocked up?"
0,"Sorry, I will call later"
0,I am waiting for your call sir.
0,Hey what are you doing. Y no reply pa..
0,"Hey elaine, is today's meeting still on?"
0,Sorry i have not gone to that place. I.ll do so tomorrow. Really sorry.
0,Most of the tiime when i do not let you hug me it is so i do not break into tears.
0,Tomorrow i am not going to theatre. . . So i can come wherever you call me. . . Tell me where and when to come tomorrow
0,And now electricity just went out fml.
0,"Looks like you found something to do other than smoke, great job!"
0,Also andros ice etc etc
0,:) 
0,"Good afternon, my love. How are today? I hope your good and maybe have some interviews. I wake and miss you babe. A passionate kiss from across the sea"
0,Yup. Wun believe wat? YOU really neva c e message i sent shuhui?
0,How Is that watch resizing
0,Dear umma she called me now :-)
0,Just finished. Missing you plenty
1,"complimentary 4 STAR Ibiza Holiday or £10,000 cash needs your URGENT collection. 09066364349 NOW from Landline not to lose out! Box434SK38WP150PPM18+"
0,"Well, I meant as opposed to my drunken night of before"
0,K... Must book a not huh? so going for yoga basic on sunday?
1,FREE MESSAGE:We billed your mobile number by mistake from shortcode 83332.Please call 08081263000 to have charges refunded.This call will be free from a BT landline
0,Ok can...
0,"Oops - am at my mum's in somerset... Bit far! Back tomo, see you soon x"
0,So you workin overtime nigpun?
0,Same as kallis dismissial in 2nd test:-).
0,O. Guess they both got screwd
1,Please CALL 08712402972 immediately as there is an urgent message waiting for you
0,"I am in a meeting, call me later at"
0,What r you cooking me for dinner?
0,Ok thanx...
0,Bull. Your plan was to go floating off to IKEA with me without a care in the world. So i have to live with your mess another day.
0,Then i buy.
1,URGENT! Your Mobile number has been awarded with a £2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only
0,Heehee that was so funny though
0,It only does simple arithmetic not percentages.
0,"Yeah we would not leave for an hour at least, how is 4 sound?"
1,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066364589"
0,Thanks honey. Have a great day.
0,"'An Amazing Quote'' - ""Sometimes in life its difficult to decide what is wrong!! a lie that brings a smile or the truth that brings a tear...."""
0,Good night my dear.. Sleepwell&amp;Take care
0,Then ü ask dad to pick ü up lar... Ü wan 2 stay until 6 meh...
0,"Jus chillaxin, what up"
0,HEY DAS COOL... IKNOW ALL 2 WELLDA PERIL OF STUDENTFINANCIAL CRISIS!SPOKE 2 YOU L8R.
0,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOODMORNING"
1,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705
0,"What Is that coming over the hill..... Is it a monster! Hope you have a great day. Things r going fine here, busy though! "
0,Joy's father is John. Then John is the ____ of Joy's father. If you ans ths you hav  &lt;#&gt;  IQ. It Is s IAS question try to answer.
0,Only once then after ill obey all yours.
0,No she did not. I will search online and let you know.
0,Where do you need to go to get it?
0,No pic. Please re-send.
0,He remains a bro amongst bros
0,Uhhhhrmm is not having tb test bad when you are sick
0,But i haf enuff space got like 4 mb...
1,LIFE has never been this much fun and great until you came in. You made it truly special for me. I will not forget you! enjoy @ one gbp/sms
1,Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW
1,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066368470"
1,Welcome! Please reply with your AGE and GENDER to begin. e.g 24M
1,Freemsg: 1-month unlimited free calls! Activate SmartCall Txt: CALL to No: 68866. Subscriptn3gbp/wk unlimited calls Help: 08448714184 Stop?txt stop landlineonly
1,Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save £s with Free texts/weekend calls. Text YES for a callback orno to opt out
